,conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username,tweet_tokens,tweet_tokens_fdist,tweet_tokens_WSW,tweet_normalized,tweet_tokens_stemmed
92,1814200197507133523,Fri Jul 19 07:26:47 +0000 2024,0,menyala lupa nama dc nya anak gw siswa pada heboh dibelakang pas di sekolah gw ngerasa alone ternyata anak gw bnyk nctzen,1814200197507133523,https://pbs.twimg.com/ext_tw_video_thumb/1814200041764265984/pu/img/hjHCldDIUDU4_lIK.jpg,,in,"Minahasa, Sulawesi Utara",0,0,0,https://x.com/ijenomarkeu/status/1814200197507133523,728743656,ijenomarkeu,"['menyala', 'lupa', 'nama', 'dc', 'nya', 'anak', 'gw', 'siswa', 'pada', 'heboh', 'dibelakang', 'pas', 'di', 'sekolah', 'gw', 'ngerasa', 'alone', 'ternyata', 'anak', 'gw', 'bnyk', 'nctzen']",<FreqDist with 19 samples and 22 outcomes>,"['menyala', 'lupa', 'nama', 'dc', 'anak', 'gw', 'siswa', 'heboh', 'dibelakang', 'pas', 'sekolah', 'gw', 'ngerasa', 'alone', 'anak', 'gw', 'bnyk', 'nctzen']","['menyala', 'lupa', 'nama', 'dc', 'anak', 'gw', 'siswa', 'heboh', 'dibelakang', 'pas', 'sekolah', 'gw', 'ngerasa', 'alone', 'anak', 'gw', 'bnyk', 'nctzen']","['nyala', 'lupa', 'nama', 'dc', 'anak', 'gw', 'siswa', 'heboh', 'belakang', 'pas', 'sekolah', 'gw', 'ngerasa', 'alone', 'anak', 'gw', 'bnyk', 'nctzen']"
93,1814200197435843037,Fri Jul 19 07:26:47 +0000 2024,0,monyettt bgini aja gue ketawa ngik ngok,1814200197435843037,,,in,02z,0,0,0,https://x.com/sungj4ke/status/1814200197435843037,1340691910935998464,sungj4ke,"['monyettt', 'bgini', 'aja', 'gue', 'ketawa', 'ngik', 'ngok']",<FreqDist with 7 samples and 7 outcomes>,"['monyettt', 'bgini', 'gue', 'ketawa', 'ngik', 'ngok']","['monyettt', 'bgini', 'saya', 'ketawa', 'ngik', 'ngok']","['monyettt', 'bgini', 'saya', 'ketawa', 'ngik', 'ngok']"
94,1814199250546462787,Fri Jul 19 07:26:47 +0000 2024,0,bole ga toh fake news faila de ga,1814200197435785681,,zaniolooSZN,in,🇮🇳,0,0,0,https://x.com/DissxY/status/1814200197435785681,1484171298624634880,DissxY,"['bole', 'ga', 'toh', 'fake', 'news', 'faila', 'de', 'ga']",<FreqDist with 7 samples and 8 outcomes>,"['bole', 'fake', 'news', 'faila', 'de']","['bole', 'fake', 'news', 'faila', 'de']","['bole', 'fake', 'news', 'faila', 'de']"
95,1814199935111413875,Fri Jul 19 07:26:47 +0000 2024,0,engga gitu,1814200197209289088,,LycaonTisha,in,LaMascarade ,0,1,0,https://x.com/VentiiMehr/status/1814200197209289088,1801631989810008065,VentiiMehr,"['engga', 'gitu']",<FreqDist with 2 samples and 2 outcomes>,"['engga', 'gitu']","['engga', 'begitu']","['engga', 'begitu']"
96,1814200197146402999,Fri Jul 19 07:26:47 +0000 2024,0,suka banget bloonnya stelle,1814200197146402999,,,in,she/her,0,0,0,https://x.com/evanturine/status/1814200197146402999,1607986350455947265,evanturine,"['suka', 'banget', 'bloonnya', 'stelle']",<FreqDist with 4 samples and 4 outcomes>,"['suka', 'banget', 'bloonnya', 'stelle']","['suka', 'banget', 'bloonnya', 'stelle']","['suka', 'banget', 'bloonnya', 'stelle']"
97,1813920386419245517,Fri Jul 19 07:26:47 +0000 2024,0,uthmaan allah yakyuta malami da irin wannan zagi haka,1814200197129314358,,el_uthmaan,in,,0,0,0,https://x.com/Munir84231249/status/1814200197129314358,1287269389901926405,Munir84231249,"['uthmaan', 'allah', 'yakyuta', 'malami', 'da', 'irin', 'wannan', 'zagi', 'haka']",<FreqDist with 9 samples and 9 outcomes>,"['uthmaan', 'allah', 'yakyuta', 'malami', 'da', 'irin', 'wannan', 'zagi', 'haka']","['uthmaan', 'allah', 'yakyuta', 'malami', 'da', 'irin', 'wannan', 'zagi', 'haka']","['uthmaan', 'allah', 'yakyuta', 'malam', 'da', 'irin', 'wannan', 'zagi', 'haka']"
98,1814200197058318418,Fri Jul 19 07:26:47 +0000 2024,0,skandal video viral indo loly  vadel akira tobrut despita syakirah kayla purwodadi doodstream manga one piece mutualan,1814200197058318418,,,in,,0,0,0,https://x.com/LindsayNor79528/status/1814200197058318418,1791466934816649218,LindsayNor79528,"['skandal', 'video', 'viral', 'indo', 'loly', 'vadel', 'akira', 'tobrut', 'despita', 'syakirah', 'kayla', 'purwodadi', 'doodstream', 'manga', 'one', 'piece', 'mutualan']",<FreqDist with 17 samples and 17 outcomes>,"['skandal', 'video', 'viral', 'indo', 'loly', 'vadel', 'akira', 'tobrut', 'despita', 'syakirah', 'kayla', 'purwodadi', 'doodstream', 'manga', 'one', 'piece', 'mutualan']","['skandal', 'video', 'viral', 'indo', 'loly', 'vadel', 'akira', 'tobrut', 'despita', 'syakirah', 'kayla', 'purwodadi', 'doodstream', 'manga', 'one', 'piece', 'mutualan']","['skandal', 'video', 'viral', 'indo', 'loly', 'vadel', 'akira', 'tobrut', 'despita', 'syakirah', 'kayla', 'purwodadi', 'doodstream', 'manga', 'one', 'piece', 'mutualan']"
99,1814162675989086210,Fri Jul 19 07:26:47 +0000 2024,0,jkt ayo sama aku,1814200197033210360,,Lily_JKT48,in,,0,0,0,https://x.com/alreza200421111/status/1814200197033210360,1588173263179767809,alreza200421111,"['jkt', 'ayo', 'sama', 'aku']",<FreqDist with 4 samples and 4 outcomes>,"['jkt', 'ayo']","['jkt', 'ayo']","['jkt', 'ayo']"
100,1814200197012205929,Fri Jul 19 07:26:47 +0000 2024,0,info akun yang banyak like amp percakapan bokep porno lokal full durasi,1814200197012205929,,,in,,0,0,0,https://x.com/BelvealA43821/status/1814200197012205929,1789387597086932992,BelvealA43821,"['info', 'akun', 'yang', 'banyak', 'like', 'amp', 'percakapan', 'bokep', 'porno', 'lokal', 'full', 'durasi']",<FreqDist with 12 samples and 12 outcomes>,"['info', 'akun', 'like', 'percakapan', 'bokep', 'porno', 'lokal', 'full', 'durasi']","['info', 'akun', 'like', 'percakapan', 'bokep', 'porno', 'lokal', 'full', 'durasi']","['info', 'akun', 'like', 'cakap', 'bokep', 'porno', 'lokal', 'full', 'durasi']"
101,1814200196907294969,Fri Jul 19 07:26:47 +0000 2024,0,grasias burrita  eksistir,1814200196907294969,https://pbs.twimg.com/media/GS1Vdrxa4AAuJjK.jpg,,in,CDMX,0,0,0,https://x.com/andromeda_xt/status/1814200196907294969,32314147,andromeda_xt,"['grasias', 'burrita', 'eksistir']",<FreqDist with 3 samples and 3 outcomes>,"['grasias', 'burrita', 'eksistir']","['grasias', 'burrita', 'eksistir']","['grasias', 'burrita', 'eksistir']"
102,1814171503061340161,Fri Jul 19 07:26:47 +0000 2024,0,walikum assalam,1814200196898734460,,KurdoErgan,in,Pakistan,0,0,0,https://x.com/Meharmabinazan/status/1814200196898734460,1585006636732751872,Meharmabinazan,"['walikum', 'assalam']",<FreqDist with 2 samples and 2 outcomes>,"['walikum', 'assalam']","['walikum', 'assalam']","['walikum', 'assalam']"
103,1814200196810838468,Fri Jul 19 07:26:47 +0000 2024,0,ampe skrg gw jg begini hahahahha,1814200196810838468,,,in,,0,0,0,https://x.com/gamja_son/status/1814200196810838468,1694253762431664128,gamja_son,"['ampe', 'skrg', 'gw', 'jg', 'begini', 'hahahahha']",<FreqDist with 6 samples and 6 outcomes>,"['ampe', 'skrg', 'gw', 'jg', 'hahahahha']","['ampe', 'sekarang', 'gw', 'jg', 'hahahahha']","['ampe', 'sekarang', 'gw', 'jg', 'hahahahha']"
104,1814179544653545646,Fri Jul 19 07:26:47 +0000 2024,0,cop banisa,1814200196655718680,,Hardlengths,in,Kalki2898AD Fever,0,0,0,https://x.com/RebelStarStan/status/1814200196655718680,1024250319608270854,RebelStarStan,"['cop', 'banisa']",<FreqDist with 2 samples and 2 outcomes>,"['cop', 'banisa']","['cop', 'banisa']","['cop', 'banisa']"
105,1814200196622114976,Fri Jul 19 07:26:47 +0000 2024,0,chudai pporno chudai,1814200196622114976,,,in,Phoenix,0,0,0,https://x.com/Pamela729526603/status/1814200196622114976,1791615916737761280,Pamela729526603,"['chudai', 'pporno', 'chudai']",<FreqDist with 2 samples and 3 outcomes>,"['chudai', 'pporno', 'chudai']","['chudai', 'pporno', 'chudai']","['chudai', 'pporno', 'chudai']"
106,1814200196475306413,Fri Jul 19 07:26:47 +0000 2024,0, am coming nonton sekeluarga,1814200196475306413,https://pbs.twimg.com/media/GS1Vdh1bAAA6-Pp.jpg,,in,"Jakarta, Indonesia",0,0,0,https://x.com/aramuhukunda/status/1814200196475306413,140421969,aramuhukunda,"['am', 'coming', 'nonton', 'sekeluarga']",<FreqDist with 4 samples and 4 outcomes>,"['am', 'coming', 'nonton', 'sekeluarga']","['am', 'coming', 'nonton', 'sekeluarga']","['am', 'coming', 'nonton', 'keluarga']"
107,1814200196450185407,Fri Jul 19 07:26:47 +0000 2024,0,alah pen ngerjain tp ngsntuk bft,1814200196450185407,,,in,대한민국,0,0,0,https://x.com/whossla/status/1814200196450185407,1388411103630090245,whossla,"['alah', 'pen', 'ngerjain', 'tp', 'ngsntuk', 'bft']",<FreqDist with 6 samples and 6 outcomes>,"['alah', 'ngerjain', 'tp', 'ngsntuk', 'bft']","['alah', 'ngerjain', 'tetapi', 'ngsntuk', 'bft']","['alah', 'ngerjain', 'tetapi', 'ngsntuk', 'bft']"
108,1814195217483858307,Fri Jul 19 07:26:47 +0000 2024,0,hii sura mbona kama nilishawahi kuiona marangu,1814200196345078176,,iamcleopatricia,in,𝗧𝗮𝗻𝘇𝗮𝗻𝗶𝗮,0,0,0,https://x.com/Chagga_Empire/status/1814200196345078176,1255509183933427713,Chagga_Empire,"['hii', 'sura', 'mbona', 'kama', 'nilishawahi', 'kuiona', 'marangu']",<FreqDist with 7 samples and 7 outcomes>,"['hii', 'sura', 'mbona', 'kama', 'nilishawahi', 'kuiona', 'marangu']","['hii', 'sura', 'mbona', 'kama', 'nilishawahi', 'kuiona', 'marangu']","['hii', 'sura', 'mbona', 'kama', 'nilishawahi', 'kuiona', 'marangu']"
109,1813840085324103923,Fri Jul 19 07:26:47 +0000 2024,0,keakean salam pak wes nang di proses ben ga keakean seng melok goblok,1814200196290748679,,yaniarsim,in,"Kota Surabaya, Jawa Timur",0,0,0,https://x.com/lutfifm75/status/1814200196290748679,1035579803204640768,lutfifm75,"['keakean', 'salam', 'pak', 'wes', 'nang', 'di', 'proses', 'ben', 'ga', 'keakean', 'seng', 'melok', 'goblok']",<FreqDist with 12 samples and 13 outcomes>,"['keakean', 'salam', 'wes', 'nang', 'proses', 'ben', 'keakean', 'seng', 'melok', 'goblok']","['keakean', 'salam', 'wes', 'nang', 'proses', 'ben', 'keakean', 'seng', 'melok', 'goblok']","['keakean', 'salam', 'wes', 'nang', 'proses', 'ben', 'keakean', 'seng', 'lok', 'goblok']"
110,1814193363127538000,Fri Jul 19 07:26:47 +0000 2024,0,walkum aslam good afternoon jumma mubarak,1814200196210847949,,MuhammadAnass0,in,"Frankfurt on the Main, Germany",0,0,0,https://x.com/Mominazaneb/status/1814200196210847949,1757289409085419520,Mominazaneb,"['walkum', 'aslam', 'good', 'afternoon', 'jumma', 'mubarak']",<FreqDist with 6 samples and 6 outcomes>,"['walkum', 'aslam', 'good', 'afternoon', 'jumma', 'mubarak']","['walkum', 'aslam', 'good', 'afternoon', 'jumma', 'mubarak']","['walkum', 'aslam', 'good', 'afternoon', 'jumma', 'mubarak']"
111,1814177757238333685,Fri Jul 19 07:26:47 +0000 2024,0,aku dm ya,1814200196181438935,,leebbokbit_,in,,0,1,0,https://x.com/niti_nada/status/1814200196181438935,893664485189103616,niti_nada,"['aku', 'dm', 'ya']",<FreqDist with 3 samples and 3 outcomes>,['dm'],['dm'],['dm']
112,1814200196173324565,Fri Jul 19 07:26:47 +0000 2024,0,gak mood,1814200196173324565,,,in,,0,0,0,https://x.com/ciwnamorol/status/1814200196173324565,1804132272171552770,ciwnamorol,"['gak', 'mood']",<FreqDist with 2 samples and 2 outcomes>,['mood'],['mood'],['mood']
113,1813441496072462804,Fri Jul 19 07:26:47 +0000 2024,0,asmara sangat positif mangkrak jelas tanpa perencanaan dengan baik,1814200196072632760,,Mdy_Asmara1701,in,Yogyakarta,0,0,0,https://x.com/sr_mantiariz/status/1814200196072632760,219538289,sr_mantiariz,"['asmara', 'sangat', 'positif', 'mangkrak', 'jelas', 'tanpa', 'perencanaan', 'dengan', 'baik']",<FreqDist with 9 samples and 9 outcomes>,"['asmara', 'positif', 'mangkrak', 'perencanaan']","['asmara', 'positif', 'mangkrak', 'perencanaan']","['asmara', 'positif', 'mangkrak', 'rencana']"
114,1814200196060106933,Fri Jul 19 07:26:47 +0000 2024,0,chudai pporno chudai,1814200196060106933,,,in,Philadelphia,0,0,0,https://x.com/Helyn1861354039/status/1814200196060106933,1789191600016384001,Helyn1861354039,"['chudai', 'pporno', 'chudai']",<FreqDist with 2 samples and 3 outcomes>,"['chudai', 'pporno', 'chudai']","['chudai', 'pporno', 'chudai']","['chudai', 'pporno', 'chudai']"
115,1814200195967836563,Fri Jul 19 07:26:47 +0000 2024,0,lawan hoax jelang pemilu stop hoax waspada media provokator panduga id pilkada provinsi jateng aman damai,1814200195967836563,https://pbs.twimg.com/media/GS1Vdn5a8AAHlLg.jpg,,in,,0,0,0,https://x.com/AntonMahendra_/status/1814200195967836563,1767549146549084160,AntonMahendra_,"['lawan', 'hoax', 'jelang', 'pemilu', 'stop', 'hoax', 'waspada', 'media', 'provokator', 'panduga', 'id', 'pilkada', 'provinsi', 'jateng', 'aman', 'damai']",<FreqDist with 15 samples and 16 outcomes>,"['lawan', 'hoax', 'jelang', 'pemilu', 'stop', 'hoax', 'waspada', 'media', 'provokator', 'panduga', 'id', 'pilkada', 'provinsi', 'jateng', 'aman', 'damai']","['lawan', 'hoax', 'jelang', 'pemilu', 'stop', 'hoax', 'waspada', 'media', 'provokator', 'panduga', 'id', 'pilkada', 'provinsi', 'jateng', 'aman', 'damai']","['lawan', 'hoax', 'jelang', 'milu', 'stop', 'hoax', 'waspada', 'media', 'provokator', 'panduga', 'id', 'pilkada', 'provinsi', 'jateng', 'aman', 'damai']"
116,1814200195942662236,Fri Jul 19 07:26:47 +0000 2024,0,kangen renjun,1814200195942662236,,,in,,0,0,0,https://x.com/yellowindun/status/1814200195942662236,1640522025491107840,yellowindun,"['kangen', 'renjun']",<FreqDist with 2 samples and 2 outcomes>,"['kangen', 'renjun']","['kangen', 'renjun']","['kangen', 'renjun']"
117,1814199962651287879,Fri Jul 19 07:26:47 +0000 2024,0,yoolsetnet mjb tapi aku tadi beli famplan tadi juga  kok jadi ga kemahalan emang pasarannya segitu,1814200195821040002,,_yoolsetnet,in,,0,1,0,https://x.com/sekizeu_/status/1814200195821040002,1584162550886780928,sekizeu_,"['yoolsetnet', 'mjb', 'tapi', 'aku', 'tadi', 'beli', 'famplan', 'tadi', 'juga', 'kok', 'jadi', 'ga', 'kemahalan', 'emang', 'pasarannya', 'segitu']",<FreqDist with 15 samples and 16 outcomes>,"['yoolsetnet', 'mjb', 'beli', 'famplan', 'kemahalan', 'emang', 'pasarannya', 'segitu']","['yoolsetnet', 'mjb', 'beli', 'famplan', 'kemahalan', 'emang', 'pasarannya', 'segitu']","['yoolsetnet', 'mjb', 'beli', 'famplan', 'mahal', 'emang', 'pasar', 'segitu']"
118,1814200195820978678,Fri Jul 19 07:26:47 +0000 2024,0,gue merasa tua ketika dipanggil mbak sama tementemen kkn,1814200195820978678,,,in,,0,0,0,https://x.com/aekeyaa/status/1814200195820978678,1021611672304144384,aekeyaa,"['gue', 'merasa', 'tua', 'ketika', 'dipanggil', 'mbak', 'sama', 'tementemen', 'kkn']",<FreqDist with 9 samples and 9 outcomes>,"['gue', 'tua', 'dipanggil', 'mbak', 'tementemen', 'kkn']","['saya', 'tua', 'dipanggil', 'mbak', 'tementemen', 'kkn']","['saya', 'tua', 'panggil', 'mbak', 'tementemen', 'kkn']"
119,1810506414689009938,Fri Jul 19 07:26:47 +0000 2024,0,yang ada lu ketelen sama komodo nya,1814200195795882132,,jakeshimx,in,Mandortoir.,0,0,0,https://x.com/taesaK/status/1814200195795882132,1731709899833589760,taesaK,"['yang', 'ada', 'lu', 'ketelen', 'sama', 'komodo', 'nya']",<FreqDist with 7 samples and 7 outcomes>,"['lu', 'ketelen', 'komodo']","['lu', 'ketelen', 'komodo']","['lu', 'ketelen', 'komodo']"
120,1814198487199736062,Fri Jul 19 07:26:47 +0000 2024,0,fm ma mkhoza cha mina ngilimele nje kubuhlungu ukuthi umuntu akuxoshise emsebenzini ngoba nakhu ngingumzulu kubuhlungu ekaze amazulu enzani ngempela lengaka emafemini,1814200195749413220,,ukhozi_fm,in,KZN Dannhauser,0,0,0,https://x.com/wasedanawosi1/status/1814200195749413220,1333375585243045889,wasedanawosi1,"['fm', 'ma', 'mkhoza', 'cha', 'mina', 'ngilimele', 'nje', 'kubuhlungu', 'ukuthi', 'umuntu', 'akuxoshise', 'emsebenzini', 'ngoba', 'nakhu', 'ngingumzulu', 'kubuhlungu', 'ekaze', 'amazulu', 'enzani', 'ngempela', 'lengaka', 'emafemini']",<FreqDist with 21 samples and 22 outcomes>,"['fm', 'ma', 'mkhoza', 'cha', 'mina', 'ngilimele', 'nje', 'kubuhlungu', 'ukuthi', 'umuntu', 'akuxoshise', 'emsebenzini', 'ngoba', 'nakhu', 'ngingumzulu', 'kubuhlungu', 'ekaze', 'amazulu', 'enzani', 'ngempela', 'lengaka', 'emafemini']","['fm', 'ma', 'mkhoza', 'cha', 'mina', 'ngilimele', 'nje', 'kubuhlungu', 'ukuthi', 'umuntu', 'akuxoshise', 'emsebenzini', 'ngoba', 'nakhu', 'ngingumzulu', 'kubuhlungu', 'ekaze', 'amazulu', 'enzani', 'ngempela', 'lengaka', 'emafemini']","['fm', 'ma', 'mkhoza', 'cha', 'mina', 'ngilimele', 'nje', 'kubuhlungu', 'ukuthi', 'umuntu', 'akuxoshise', 'emsebenzini', 'ngoba', 'nakhu', 'ngingumzulu', 'kubuhlungu', 'ekaze', 'amazulu', 'enzani', 'ngempela', 'lengaka', 'emafemini']"
121,1814200195728679338,Fri Jul 19 07:26:47 +0000 2024,0,oalah kocak,1814200195728679338,,,in,,0,0,0,https://x.com/lapurpleuser/status/1814200195728679338,1484840341438345219,lapurpleuser,"['oalah', 'kocak']",<FreqDist with 2 samples and 2 outcomes>,"['oalah', 'kocak']","['oalah', 'kocak']","['oalah', 'kocak']"
122,1814176448133079509,Fri Jul 19 07:26:47 +0000 2024,0,ibu paling ngertiin,1814200195636420727,,ybas25,in,,0,0,0,https://x.com/monmonicagraysh/status/1814200195636420727,1145730463341793280,monmonicagraysh,"['ibu', 'paling', 'ngertiin']",<FreqDist with 3 samples and 3 outcomes>,['ngertiin'],['ngertiin'],['ngertiin']
123,1814200195631964389,Fri Jul 19 07:26:47 +0000 2024,0,antara pelajaran yang perlu dipelajari dari penutupan mm ko nak bukak mallkedai apa pun bukak lah tapi elaklah buat marketing mengadu domba sesaja menimbulkan was was elok yang target populasi nak support pun jadi tawar nak pegi,1814200195631964389,,,in,,0,0,0,https://x.com/AzrulHardi/status/1814200195631964389,338394236,AzrulHardi,"['antara', 'pelajaran', 'yang', 'perlu', 'dipelajari', 'dari', 'penutupan', 'mm', 'ko', 'nak', 'bukak', 'mallkedai', 'apa', 'pun', 'bukak', 'lah', 'tapi', 'elaklah', 'buat', 'marketing', 'mengadu', 'domba', 'sesaja', 'menimbulkan', 'was', 'was', 'elok', 'yang', 'target', 'populasi', 'nak', 'support', 'pun', 'jadi', 'tawar', 'nak', 'pegi']",<FreqDist with 31 samples and 37 outcomes>,"['pelajaran', 'dipelajari', 'penutupan', 'mm', 'ko', 'nak', 'bukak', 'mallkedai', 'bukak', 'elaklah', 'marketing', 'mengadu', 'domba', 'sesaja', 'menimbulkan', 'was', 'was', 'elok', 'target', 'populasi', 'nak', 'support', 'tawar', 'nak', 'pegi']","['pelajaran', 'dipelajari', 'penutupan', 'mm', 'ko', 'nak', 'bukak', 'mallkedai', 'bukak', 'elaklah', 'marketing', 'mengadu', 'domba', 'sesaja', 'menimbulkan', 'was', 'was', 'elok', 'target', 'populasi', 'nak', 'support', 'tawar', 'nak', 'pegi']","['ajar', 'ajar', 'tutup', 'mm', 'ko', 'nak', 'bukak', 'mallkedai', 'bukak', 'elak', 'marketing', 'adu', 'domba', 'saja', 'timbul', 'was', 'was', 'elok', 'target', 'populasi', 'nak', 'support', 'tawar', 'nak', 'pegi']"
124,1814200195594477777,Fri Jul 19 07:26:47 +0000 2024,0,hai aku cantik sekali hihi,1814200195594477777,,,in,dnf-rant ,1,0,0,https://x.com/glossyeci/status/1814200195594477777,1635499168755240960,glossyeci,"['hai', 'aku', 'cantik', 'sekali', 'hihi']",<FreqDist with 5 samples and 5 outcomes>,"['hai', 'cantik', 'hihi']","['hai', 'cantik', 'hihi']","['hai', 'cantik', 'hihi']"
125,1814200195594469788,Fri Jul 19 07:26:47 +0000 2024,0,info akun yang banyak like amp percakapan bokep porno lokal full durasi,1814200195594469788,,,in,,0,0,0,https://x.com/JoleneSacc23375/status/1814200195594469788,1790017260603781120,JoleneSacc23375,"['info', 'akun', 'yang', 'banyak', 'like', 'amp', 'percakapan', 'bokep', 'porno', 'lokal', 'full', 'durasi']",<FreqDist with 12 samples and 12 outcomes>,"['info', 'akun', 'like', 'percakapan', 'bokep', 'porno', 'lokal', 'full', 'durasi']","['info', 'akun', 'like', 'percakapan', 'bokep', 'porno', 'lokal', 'full', 'durasi']","['info', 'akun', 'like', 'cakap', 'bokep', 'porno', 'lokal', 'full', 'durasi']"
126,1814200195586089034,Fri Jul 19 07:26:47 +0000 2024,0,kaya habis ini bakal ada apa yaa yaallah ko pedihh bgt idup mayang,1814200195586089034,,,in,,0,0,0,https://x.com/sunflowloversss/status/1814200195586089034,1720098514699714560,sunflowloversss,"['kaya', 'habis', 'ini', 'bakal', 'ada', 'apa', 'yaa', 'yaallah', 'ko', 'pedihh', 'bgt', 'idup', 'mayang']",<FreqDist with 13 samples and 13 outcomes>,"['kaya', 'habis', 'yaa', 'yaallah', 'ko', 'pedihh', 'bgt', 'idup', 'mayang']","['kaya', 'habis', 'yaa', 'yaallah', 'ko', 'pedihh', 'banget', 'idup', 'mayang']","['kaya', 'habis', 'yaa', 'yaallah', 'ko', 'pedihh', 'banget', 'idup', 'mayang']"
127,1814197433972236766,Fri Jul 19 07:26:47 +0000 2024,0,jumat mubarak agba chef,1814200195564925094,,aktogbaskey,in,EMIRATES,0,0,0,https://x.com/folara25gunner/status/1814200195564925094,366232424,folara25gunner,"['jumat', 'mubarak', 'agba', 'chef']",<FreqDist with 4 samples and 4 outcomes>,"['jumat', 'mubarak', 'agba', 'chef']","['jumat', 'mubarak', 'agba', 'chef']","['jumat', 'mubarak', 'agba', 'chef']"
128,1814200195472859373,Fri Jul 19 07:26:47 +0000 2024,0,lelaki itu bisa pulang botol ditinggal isinya tapi wanita dia mudah berbagi hatinya menjadi lima,1814200195472859373,,,in,,0,0,0,https://x.com/MauDongseokseok/status/1814200195472859373,1732374477747494912,MauDongseokseok,"['lelaki', 'itu', 'bisa', 'pulang', 'botol', 'ditinggal', 'isinya', 'tapi', 'wanita', 'dia', 'mudah', 'berbagi', 'hatinya', 'menjadi', 'lima']",<FreqDist with 15 samples and 15 outcomes>,"['lelaki', 'pulang', 'botol', 'ditinggal', 'isinya', 'wanita', 'mudah', 'berbagi', 'hatinya']","['lelaki', 'pulang', 'botol', 'ditinggal', 'isinya', 'wanita', 'mudah', 'berbagi', 'hatinya']","['lelaki', 'pulang', 'botol', 'tinggal', 'isi', 'wanita', 'mudah', 'bagi', 'hati']"
129,1814200195401609405,Fri Jul 19 07:26:47 +0000 2024,0,ketua umum kadin indonesia arsjad rasyid mengatakan pemindahan ibu kota negara ke ikn menjadi bagian integral dari strategi untuk meratakan pembangunan ekonomi melalui fokus pada kawasan timur indonesia,1814200195401609405,https://pbs.twimg.com/media/GS1VdPHaEAAwcKo.jpg,,in,,0,0,0,https://x.com/Lestariad20/status/1814200195401609405,1703945664017862656,Lestariad20,"['ketua', 'umum', 'kadin', 'indonesia', 'arsjad', 'rasyid', 'mengatakan', 'pemindahan', 'ibu', 'kota', 'negara', 'ke', 'ikn', 'menjadi', 'bagian', 'integral', 'dari', 'strategi', 'untuk', 'meratakan', 'pembangunan', 'ekonomi', 'melalui', 'fokus', 'pada', 'kawasan', 'timur', 'indonesia']",<FreqDist with 27 samples and 28 outcomes>,"['ketua', 'kadin', 'indonesia', 'arsjad', 'rasyid', 'pemindahan', 'kota', 'negara', 'ikn', 'integral', 'strategi', 'meratakan', 'pembangunan', 'ekonomi', 'fokus', 'kawasan', 'timur', 'indonesia']","['ketua', 'kadin', 'indonesia', 'arsjad', 'rasyid', 'pemindahan', 'kota', 'negara', 'ikn', 'integral', 'strategi', 'meratakan', 'pembangunan', 'ekonomi', 'fokus', 'kawasan', 'timur', 'indonesia']","['ketua', 'kadin', 'indonesia', 'arsjad', 'rasyid', 'pindah', 'kota', 'negara', 'ikn', 'integral', 'strategi', 'rata', 'bangun', 'ekonomi', 'fokus', 'kawasan', 'timur', 'indonesia']"
130,1814200195212833240,Fri Jul 19 07:26:47 +0000 2024,0,chudai pporno chudai,1814200195212833240,,,in,"Washington, D.C.",0,0,0,https://x.com/Emmalee383274/status/1814200195212833240,1792789392509001728,Emmalee383274,"['chudai', 'pporno', 'chudai']",<FreqDist with 2 samples and 3 outcomes>,"['chudai', 'pporno', 'chudai']","['chudai', 'pporno', 'chudai']","['chudai', 'pporno', 'chudai']"
131,1814200195082834036,Fri Jul 19 07:26:47 +0000 2024,0,huft indihom,1814200195082834036,,,in,,0,0,0,https://x.com/cukulatmeses/status/1814200195082834036,1693565267199266816,cukulatmeses,"['huft', 'indihom']",<FreqDist with 2 samples and 2 outcomes>,"['huft', 'indihom']","['huft', 'indihom']","['huft', 'indihom']"
132,1814103905804194013,Fri Jul 19 07:26:47 +0000 2024,0,isu watermark pun tak faham be bangang,1814200195070206232,,saifuyoo,in,,0,0,0,https://x.com/KassimJohn99/status/1814200195070206232,1348865392882507777,KassimJohn99,"['isu', 'watermark', 'pun', 'tak', 'faham', 'be', 'bangang']",<FreqDist with 7 samples and 7 outcomes>,"['isu', 'watermark', 'faham', 'be', 'bangang']","['isu', 'watermark', 'faham', 'be', 'bangang']","['isu', 'watermark', 'faham', 'be', 'bangang']"
133,1814200195003121874,Fri Jul 19 07:26:47 +0000 2024,0,kalo aku ke nus bisa gasi ketemu,1814200195003121874,,,in,,0,0,0,https://x.com/wwwjlmate/status/1814200195003121874,1606985051287465985,wwwjlmate,"['kalo', 'aku', 'ke', 'nus', 'bisa', 'gasi', 'ketemu']",<FreqDist with 7 samples and 7 outcomes>,"['nus', 'gasi', 'ketemu']","['nus', 'gasi', 'ketemu']","['nus', 'gas', 'ketemu']"
134,1814200194998944129,Fri Jul 19 07:26:47 +0000 2024,0,baru denger sealbum dan enak semua,1814200194998944129,,,in,Nowhere,0,0,0,https://x.com/nizikuhibiniu/status/1814200194998944129,779332525,nizikuhibiniu,"['baru', 'denger', 'sealbum', 'dan', 'enak', 'semua']",<FreqDist with 6 samples and 6 outcomes>,"['denger', 'sealbum', 'enak']","['denger', 'sealbum', 'enak']","['denger', 'album', 'enak']"
